sale_id,product_id,sale_date,quantity_sold,total_sale_amount,customer_region,discount_applied,shipping_cost
1865,46,2023-02-14,8,6136.28,Asia,0.21,47.36
1866,134,2022-12-17,4,2598.46,North America,0.16,17.04
1867,231,2023-01-31,1,266.33,South America,0.1,23.49
1868,177,2023-06-29,5,3676.52,Europe,0.02,46.04
1869,121,2023-07-01,5,5867.9,Asia,0.22,14.48
1870,224,2022-10-26,3,342.23,South America,0.01,15.58
1871,176,2022-08-16,8,5714.65,North America,0.29,5.96
1872,194,2023-01-31,5,1981.13,North America,0.08,22.29
1873,181,2021-10-24,1,1507.33,South America,0.08,32.44
1874,147,2021-07-02,1,1270.0,North America,0.26,22.31
1875,161,2022-04-13,4,11144.0,South America,0.06,13.3
1876,153,2023-11-30,9,14631.41,Asia,0.02,18.73
1877,147,2023-05-28,1,1252.83,Asia,0.27,38.95
1878,119,2023-07-18,5,9795.64,North America,0.24,31.59
1879,150,2022-03-13,6,13268.69,South America,0.22,32.97
1880,245,2021-07-19,1,1409.63,Asia,0.24,29.9
1881,25,2021-12-12,9,12129.12,Asia,0.14,30.77
1882,245,2023-09-23,3,3950.68,Europe,0.29,26.03
1883,185,2022-03-12,3,923.26,Asia,0.27,17.63
1884,94,2021-07-29,2,440.78,Asia,0.3,39.71
1885,161,2023-10-31,6,14759.87,Asia,0.17,6.74
1886,54,2023-12-30,6,2914.34,North America,0.08,16.27
1887,80,2023-04-24,2,4040.36,Asia,0.09,34.73
1888,21,2022-05-18,3,6999.58,North America,0.13,5.78
1889,125,2021-07-26,8,14347.24,Europe,0.01,21.14
1890,156,2022-09-21,7,11517.6,Asia,0.02,47.25
1891,121,2021-06-28,10,12488.1,South America,0.17,47.9
1892,21,2021-05-08,3,7401.85,Asia,0.08,40.4
1893,181,2022-08-11,8,12582.91,Europe,0.04,33.37
1894,19,2022-11-01,10,14352.96,North America,0.2,15.47
1895,249,2021-07-16,3,1169.86,Asia,0.21,43.73
1896,244,2022-04-14,1,244.83,Asia,0.17,15.26
1897,62,2022-05-30,5,3499.1,Asia,0.0,43.02
1898,148,2022-07-11,9,9960.54,Asia,0.22,32.03
1899,208,2021-08-12,2,4225.02,North America,0.02,24.97
1900,27,2021-01-29,4,6423.4,South America,0.06,30.67
1901,23,2022-10-14,2,2021.4,Europe,0.19,44.41
1902,160,2022-11-22,1,698.13,Asia,0.1,40.47
1903,43,2023-03-06,7,5633.72,Asia,0.27,21.86
1904,108,2023-01-29,10,13504.29,Asia,0.01,21.57
1905,236,2023-12-17,3,5694.44,Europe,0.27,6.15
1906,22,2022-07-07,6,9142.52,Asia,0.15,40.14
1907,170,2022-07-02,4,7076.07,Europe,0.11,31.22
1908,78,2022-09-20,7,13392.86,North America,0.23,34.21
1909,190,2021-01-01,4,5875.4,South America,0.17,49.9
1910,54,2022-06-27,9,3706.28,North America,0.22,43.14
1911,208,2023-12-17,10,18538.33,South America,0.14,28.6
1912,71,2022-09-26,6,878.23,Asia,0.08,42.62
1913,248,2022-03-26,4,3077.42,Asia,0.1,40.96
1914,216,2023-10-01,4,9792.58,North America,0.14,38.67
1915,133,2023-01-19,4,6499.0,South America,0.13,48.09
1916,206,2023-05-26,6,2199.53,North America,0.02,30.22
1917,102,2023-07-27,6,3609.36,South America,0.2,32.23
1918,138,2023-05-16,7,7427.78,Europe,0.07,42.25
1919,233,2023-02-19,9,16171.09,Europe,0.07,45.92
1920,94,2022-12-09,10,2896.53,Asia,0.08,17.91
1921,66,2023-04-29,2,3964.49,Europe,0.02,23.95
1922,148,2022-05-22,10,12060.48,Europe,0.15,44.66
1923,169,2023-02-10,3,2120.54,North America,0.26,5.7
1924,17,2022-09-11,7,18522.86,South America,0.08,29.96
1925,236,2022-09-24,2,4992.38,South America,0.04,6.53
1926,156,2023-10-17,1,1326.37,Europe,0.21,49.55
1927,126,2023-08-10,9,9491.1,South America,0.26,46.34
1928,134,2022-03-10,6,4454.5,Europe,0.04,36.36
1929,24,2023-03-24,5,1489.82,Asia,0.04,45.38
1930,162,2021-05-26,10,1433.03,North America,0.18,9.85
1931,168,2022-10-07,2,453.15,South America,0.22,20.97
1932,233,2022-02-03,7,10954.61,South America,0.19,38.33
1933,208,2023-05-11,5,8299.14,Europe,0.23,36.51
1934,144,2021-04-22,10,19284.7,North America,0.27,47.15
1935,105,2021-01-22,3,472.16,Asia,0.27,31.71
1936,12,2023-01-15,8,7717.94,Asia,0.11,24.74
1937,84,2023-08-14,2,4070.09,North America,0.07,27.2
1938,125,2021-12-19,10,15216.77,South America,0.16,28.63
1939,91,2021-04-29,5,13164.57,Europe,0.1,19.34
1940,217,2021-03-28,3,3902.94,Europe,0.01,47.53
1941,184,2021-06-19,7,8869.51,Asia,0.16,30.88
1942,20,2022-05-04,2,4624.0,Asia,0.1,12.45
1943,224,2022-12-19,5,489.73,Europe,0.15,15.06
1944,22,2023-02-07,5,6453.54,North America,0.28,16.67
1945,224,2023-05-15,4,368.74,Europe,0.2,11.35
1946,15,2021-01-15,9,5302.12,North America,0.25,38.97
1947,158,2022-08-24,10,14314.86,Europe,0.27,48.19
1948,77,2022-06-26,1,1140.96,Asia,0.15,42.01
1949,208,2022-10-08,4,7932.68,South America,0.08,47.65
1950,102,2023-12-28,8,5053.1,Asia,0.16,42.4
1951,73,2023-07-15,2,4573.83,North America,0.21,46.36
1952,195,2021-08-22,8,14453.71,North America,0.27,27.2
1953,185,2023-05-21,3,885.32,North America,0.3,37.92
1954,39,2023-09-12,6,12601.61,Europe,0.24,38.49
1955,95,2021-04-22,2,5134.43,Asia,0.1,27.82
1956,66,2021-03-14,8,13107.1,North America,0.19,28.08
1957,68,2021-09-13,6,5253.68,North America,0.27,6.73
1958,192,2021-04-10,9,20646.9,North America,0.1,42.86
1959,138,2023-07-10,1,1061.11,Europe,0.07,31.39
1960,242,2023-04-04,4,10826.85,Europe,0.08,11.81
1961,50,2022-07-01,8,5297.21,North America,0.08,13.94
1962,159,2021-05-16,9,15865.72,North America,0.26,38.73
1963,216,2022-02-02,7,19528.22,Europe,0.02,30.1
1964,90,2022-03-23,3,2848.56,South America,0.01,35.96
1965,115,2023-09-04,10,1298.84,Europe,0.07,20.69
1966,15,2022-10-31,5,2945.62,South America,0.25,44.38
1967,39,2021-07-17,8,16802.14,Asia,0.24,22.65
1968,121,2023-02-12,9,11645.53,North America,0.14,9.34
1969,170,2021-07-12,5,8646.32,Europe,0.13,25.12
1970,221,2021-05-13,7,10564.02,Asia,0.03,25.91
1971,219,2023-10-25,2,1016.84,Europe,0.1,22.91
1972,89,2023-08-22,8,9025.08,South America,0.25,43.88
1973,239,2023-11-29,4,1302.4,Europe,0.01,17.06
1974,212,2022-04-30,7,18120.96,Asia,0.02,39.73
1975,54,2023-02-22,6,2787.63,South America,0.12,41.41
1976,80,2021-12-07,7,14296.67,South America,0.08,7.46
1977,133,2021-06-05,4,6723.11,Asia,0.1,41.83
1978,18,2021-01-29,8,5148.56,Europe,0.12,30.76
1979,67,2022-09-05,9,7228.65,Asia,0.06,33.14
1980,100,2023-07-05,3,2301.33,North America,0.18,5.9
1981,127,2021-09-28,7,19763.59,Asia,0.03,36.71
1982,107,2023-02-09,9,20400.84,Europe,0.02,7.21
1983,172,2022-10-16,6,5072.21,South America,0.16,49.33
1984,229,2021-10-23,4,1267.74,Asia,0.09,12.26
1985,138,2023-10-02,6,6024.37,Europe,0.12,29.88
1986,169,2023-12-20,1,945.65,North America,0.01,5.9
1987,40,2023-11-19,9,5227.83,Europe,0.12,26.82
1988,141,2021-10-21,5,8647.64,Europe,0.09,15.35
1989,8,2022-03-06,1,1980.52,South America,0.08,10.56
1990,49,2023-05-14,7,15984.86,Asia,0.04,38.32
1991,61,2023-01-14,2,4211.3,South America,0.02,27.7
1992,171,2021-11-24,1,762.63,Europe,0.0,42.36
1993,137,2023-07-19,2,1057.26,Europe,0.22,40.67
1994,19,2021-04-01,10,13276.49,South America,0.26,40.31
1995,46,2021-02-23,9,6815.93,South America,0.22,18.6
1996,21,2022-06-19,4,10405.5,South America,0.03,48.62
1997,213,2022-07-03,7,15994.43,South America,0.09,9.19
1998,174,2021-11-06,9,18567.98,Europe,0.08,17.8
1999,48,2023-04-27,7,6741.16,South America,0.01,27.37
2000,138,2023-05-20,6,5271.33,South America,0.23,37.16
2001,140,2023-07-19,4,9025.45,Europe,0.17,6.12
2002,57,2022-11-12,8,15563.54,Asia,0.11,30.34
2003,99,2023-09-01,6,1829.89,North America,0.04,33.35
2004,226,2022-06-08,2,395.86,South America,0.17,14.35
2005,222,2021-09-10,10,26034.42,South America,0.07,11.36
2006,20,2023-03-18,9,18033.61,Europe,0.22,30.5
2007,54,2022-01-15,1,406.53,Asia,0.23,16.34
2008,179,2023-01-03,6,4016.16,South America,0.25,6.64
2009,214,2023-03-31,1,1063.95,South America,0.08,14.42
2010,91,2023-01-27,9,22379.77,Europe,0.15,48.18
2011,137,2023-10-08,6,3497.09,North America,0.14,26.73
2012,173,2023-06-01,2,2567.16,Europe,0.13,8.49
2013,138,2022-07-11,1,1083.93,Europe,0.05,38.67
2014,104,2023-11-15,4,7298.15,North America,0.13,48.74
2015,212,2023-11-14,7,15717.16,South America,0.15,33.18
2016,216,2021-03-24,3,6661.23,South America,0.22,29.62
2017,24,2023-03-07,1,282.45,Asia,0.09,24.6
2018,224,2022-08-30,5,483.97,Asia,0.16,32.68
2019,218,2023-03-11,10,11949.68,Europe,0.2,11.37
2020,108,2021-06-17,10,9684.9,Asia,0.29,21.71
2021,232,2022-06-24,8,7717.09,Europe,0.14,47.13
2022,197,2021-06-12,3,3863.01,North America,0.16,42.32
2023,239,2023-07-29,6,1736.54,North America,0.12,11.77
2024,124,2023-03-07,1,2256.95,North America,0.09,13.45
2025,85,2023-12-06,9,11790.96,South America,0.14,9.26
2026,249,2021-08-13,10,4689.3,Europe,0.05,20.77
2027,62,2021-05-30,6,3401.13,Asia,0.19,46.75
2028,102,2023-01-16,5,2819.81,Asia,0.25,44.06
2029,27,2023-10-31,6,8302.58,Asia,0.19,23.15
2030,248,2022-09-16,9,6462.59,North America,0.16,34.67
2031,66,2022-10-31,10,19215.65,Asia,0.05,37.88
2032,212,2023-05-12,3,7290.65,South America,0.08,9.6
2033,65,2022-12-12,6,12636.6,Asia,0.17,43.4
2034,88,2021-08-16,10,3599.2,Europe,0.2,26.3
2035,220,2021-08-10,1,2082.75,North America,0.24,49.51
2036,200,2023-02-20,10,2543.81,North America,0.04,12.42
2037,207,2021-05-07,6,10524.85,Europe,0.02,48.64
2038,56,2023-05-18,9,9738.38,South America,0.24,24.14
2039,132,2021-06-24,6,7365.49,Europe,0.09,39.2
2040,54,2023-10-24,9,4181.44,South America,0.12,39.83
2041,110,2021-07-20,6,5109.63,North America,0.09,28.49
2042,0,2021-03-03,10,14647.12,Asia,0.25,47.99
2043,32,2023-05-08,3,954.97,South America,0.25,30.22
2044,108,2022-07-18,5,5388.08,South America,0.21,30.11
2045,64,2022-02-26,6,5081.61,South America,0.05,43.98
2046,184,2021-02-16,6,7059.41,Europe,0.22,14.62
2047,206,2021-10-11,7,2330.46,North America,0.11,46.99
2048,18,2021-02-28,4,2545.03,North America,0.13,28.67
2049,168,2022-04-05,10,2643.37,Asia,0.09,9.23
2050,178,2021-11-25,5,7500.78,Asia,0.15,5.58
2051,13,2023-11-17,1,410.29,South America,0.19,33.88
2052,48,2023-12-07,1,680.92,Asia,0.3,36.69
2053,58,2021-11-11,1,1048.36,South America,0.29,42.05
2054,186,2021-09-29,10,10094.71,South America,0.19,27.06
2055,166,2023-02-03,9,1301.93,North America,0.24,6.72
2056,223,2022-11-05,10,6803.24,Europe,0.27,11.89
2057,74,2023-11-07,3,512.94,North America,0.02,42.53
2058,54,2021-09-11,1,459.33,Asia,0.13,36.98
2059,10,2023-05-05,2,2178.0,Europe,0.26,17.49
2060,185,2021-05-07,10,3288.32,Asia,0.22,19.97
2061,48,2021-08-31,3,2130.32,Asia,0.27,31.41
2062,200,2022-05-01,9,2384.82,South America,0.0,34.9
2063,91,2023-05-22,1,2866.95,Europe,0.02,42.13
2064,4,2021-09-05,5,11256.46,Asia,0.03,24.95
2065,98,2022-12-20,10,17991.51,Europe,0.06,27.75
2066,219,2021-03-07,1,514.07,North America,0.09,30.23
2067,108,2023-09-19,6,7038.6,North America,0.14,42.62
2068,175,2023-03-03,10,9297.72,North America,0.28,8.97
2069,21,2022-05-02,3,6275.48,North America,0.22,13.35
2070,7,2021-04-09,3,651.35,Asia,0.24,14.79
2071,64,2021-07-22,8,6989.44,Europe,0.02,37.59
2072,207,2021-03-20,5,6712.28,Europe,0.25,33.9
2073,135,2022-11-16,3,7407.88,Asia,0.09,22.07
2074,34,2023-11-27,3,7744.45,South America,0.08,30.43
2075,224,2021-12-04,4,345.69,Europe,0.25,17.28
2076,182,2023-10-11,3,4670.3,South America,0.29,16.67
2077,18,2021-11-20,5,3546.95,Asia,0.03,20.98
2078,77,2021-01-29,6,6201.43,Europe,0.23,28.54
2079,161,2021-09-17,1,2133.96,Europe,0.28,31.34
2080,162,2021-09-09,9,1305.46,South America,0.17,49.72
2081,166,2021-12-19,6,925.05,Asia,0.19,35.69
2082,51,2023-11-06,4,7290.65,Asia,0.1,48.58
2083,59,2022-03-30,2,1523.76,Europe,0.15,14.48
2084,164,2021-06-26,8,17342.0,Europe,0.08,46.49
2085,157,2021-12-18,8,22331.9,Asia,0.04,31.41
2086,134,2021-04-20,10,6882.82,North America,0.11,31.48
2087,123,2023-02-04,6,6120.52,North America,0.21,33.33
2088,95,2022-02-21,3,7444.92,North America,0.13,20.06
2089,1,2021-12-01,3,5164.06,South America,0.27,18.78
2090,206,2023-02-26,9,3164.63,South America,0.06,5.98
2091,105,2022-12-08,10,1789.48,South America,0.17,24.57
2092,203,2022-04-13,8,15170.34,Asia,0.25,16.37
2093,152,2022-01-19,10,25597.44,Asia,0.1,35.54
2094,93,2022-01-23,1,176.78,North America,0.29,44.48
2095,42,2023-02-01,7,17747.23,South America,0.13,17.12
2096,160,2021-07-26,10,7679.43,Asia,0.01,28.05
2097,135,2022-04-03,10,19265.92,Europe,0.29,47.43
2098,243,2023-12-20,10,17515.19,Asia,0.23,10.85
2099,5,2023-02-28,1,1319.98,Europe,0.29,18.92
2100,0,2023-06-26,6,10077.22,North America,0.14,12.44
2101,99,2021-01-07,3,895.89,Asia,0.06,12.74
2102,227,2021-02-09,2,5122.87,South America,0.06,43.6
2103,41,2021-01-24,2,2460.56,Asia,0.22,11.94
2104,161,2021-12-24,1,2548.89,South America,0.14,20.51
2105,228,2021-01-06,9,743.28,South America,0.21,36.45
2106,102,2023-07-15,7,3947.74,North America,0.25,36.78
2107,162,2022-12-20,7,1174.39,Europe,0.04,39.34
2108,193,2022-08-07,7,5388.92,South America,0.23,45.41
2109,169,2023-08-22,10,8405.76,South America,0.12,8.22
2110,1,2023-01-29,10,23344.4,Europe,0.01,44.85
2111,165,2023-09-18,4,7864.04,North America,0.11,20.29
2112,128,2023-01-20,10,21088.68,North America,0.18,22.92
2113,4,2022-12-20,4,8912.33,Europe,0.04,13.46
2114,131,2023-02-03,5,4212.76,Europe,0.13,20.28
2115,44,2021-11-02,7,5577.36,South America,0.05,19.0
2116,124,2023-08-25,1,2281.76,Europe,0.08,47.98
2117,157,2021-12-20,3,7676.59,North America,0.12,28.28
2118,67,2023-09-05,8,5195.06,North America,0.24,20.58
2119,131,2022-03-23,7,5152.15,Asia,0.24,5.55
2120,205,2021-12-28,3,2291.77,South America,0.17,22.28
2121,172,2022-07-02,1,855.43,South America,0.15,48.2
2122,50,2021-05-02,7,3879.34,Asia,0.23,18.63
2123,48,2023-04-22,2,1595.31,South America,0.18,41.11
2124,16,2023-01-01,9,9604.15,Asia,0.11,26.31
2125,44,2021-08-01,9,5359.29,Europe,0.29,10.03
2126,98,2022-10-20,7,11254.26,North America,0.16,22.26
2127,78,2021-04-21,3,7454.28,Asia,0.0,47.67
2128,213,2022-04-27,4,8537.06,South America,0.15,32.65
2129,13,2022-09-09,7,3510.25,North America,0.01,17.68
2130,106,2022-01-22,8,19880.04,Asia,0.14,7.25
2131,185,2022-05-02,5,1833.87,North America,0.13,35.37
2132,18,2023-06-16,9,6055.41,South America,0.08,18.2
2133,126,2023-09-13,1,1239.83,North America,0.13,18.4
2134,72,2021-07-03,10,7101.37,South America,0.03,37.94
2135,205,2021-11-08,4,3497.48,Europe,0.05,29.07
2136,63,2023-09-28,3,6886.5,Asia,0.19,24.4
2137,166,2021-04-07,6,810.85,Europe,0.29,36.0
2138,132,2022-04-03,9,10076.96,Asia,0.17,6.83
2139,33,2022-08-13,6,10628.32,North America,0.01,32.42
2140,230,2022-08-30,7,1346.19,Asia,0.15,37.64
2141,112,2023-11-07,5,7279.81,Asia,0.13,6.01
2142,45,2021-10-11,2,4277.61,North America,0.25,24.5
2143,199,2021-08-27,4,6026.2,Europe,0.17,49.77
2144,136,2022-06-15,1,861.12,South America,0.11,26.28
2145,128,2023-05-19,5,10029.98,Asia,0.22,40.02
2146,141,2021-03-26,9,13684.18,Europe,0.2,32.21
2147,106,2023-06-29,5,13291.88,North America,0.08,23.32
2148,2,2022-06-09,7,15648.58,South America,0.2,17.36
2149,188,2023-01-31,10,10251.64,North America,0.24,33.57
2150,179,2021-01-15,4,3320.03,Europe,0.07,36.91
2151,74,2021-02-10,2,286.13,South America,0.18,37.77
2152,3,2023-10-06,10,23022.2,South America,0.13,31.79
2153,96,2021-09-08,8,13784.54,Asia,0.28,5.57
2154,114,2022-08-18,6,11474.62,South America,0.1,25.0
2155,4,2022-01-27,8,17453.32,South America,0.06,36.4
2156,205,2022-03-21,5,4049.72,North America,0.12,34.73
2157,24,2021-07-01,8,2060.92,Europe,0.17,20.54
2158,179,2021-05-30,9,7148.76,Asia,0.11,18.13
2159,17,2023-02-23,8,18407.81,Europe,0.2,6.33
2160,14,2021-05-22,10,23121.4,North America,0.11,24.42
2161,194,2021-11-15,5,1787.32,Europe,0.17,27.08
2162,176,2023-06-07,7,5070.74,North America,0.28,10.93
2163,45,2023-11-10,2,5019.06,North America,0.12,14.51
2164,224,2021-06-21,10,1048.59,South America,0.09,43.92
2165,71,2021-09-10,9,1260.07,South America,0.12,38.81
2166,223,2023-04-02,10,8573.94,North America,0.08,39.67
2167,172,2022-02-28,6,5132.59,Europe,0.15,28.96
2168,100,2022-08-25,7,5566.22,South America,0.15,25.88
2169,14,2021-11-08,3,5611.49,Asia,0.28,12.99
2170,19,2023-11-17,1,1507.06,South America,0.16,20.03
2171,221,2022-07-23,3,3687.29,South America,0.21,9.42
2172,56,2023-01-01,7,8770.24,Europe,0.12,33.64
2173,220,2023-01-24,3,6741.53,North America,0.18,27.65
2174,219,2023-01-29,10,4688.75,North America,0.17,23.39
2175,14,2022-07-29,6,12781.72,South America,0.18,12.49
2176,54,2023-12-06,2,749.7,South America,0.29,6.02
2177,149,2023-05-11,9,21625.4,Europe,0.15,13.69
2178,248,2023-01-04,8,6086.46,Europe,0.11,44.36
2179,202,2021-10-26,8,8520.88,Asia,0.28,46.46
2180,107,2021-04-23,3,6314.54,Europe,0.09,45.25
2181,26,2021-02-18,10,4794.24,South America,0.14,16.03
2182,40,2023-10-03,4,2006.64,North America,0.24,48.78
2183,92,2022-05-26,10,1016.77,Europe,0.25,44.24
2184,97,2021-01-25,4,8925.01,North America,0.14,48.31
2185,91,2023-06-15,1,2340.37,South America,0.2,23.29
2186,165,2023-08-24,7,15153.74,Asia,0.02,23.77
2187,5,2021-09-02,9,16062.8,North America,0.04,39.95
2188,73,2023-07-22,8,19916.43,Asia,0.14,37.67
2189,31,2023-07-13,7,2516.74,North America,0.25,37.63
2190,139,2023-04-12,6,6588.6,South America,0.12,46.73
2191,201,2022-08-12,7,9084.01,Asia,0.24,9.66
2192,109,2021-07-29,10,7939.24,Europe,0.23,10.03
2193,247,2022-03-27,6,2265.12,Europe,0.12,20.29
2194,102,2023-12-29,8,5654.66,North America,0.06,9.37
2195,129,2021-11-26,8,1192.0,Europe,0.27,27.12
2196,167,2023-11-10,5,6848.01,Asia,0.1,36.01
2197,229,2023-05-13,8,2201.13,North America,0.21,30.57
2198,71,2022-05-31,3,458.21,Europe,0.04,17.98
2199,150,2022-05-29,6,14119.25,Asia,0.17,37.12
2200,91,2021-11-29,3,7284.4,South America,0.17,18.71
2201,186,2022-11-22,5,5919.74,Europe,0.05,41.23
2202,95,2023-07-03,3,7017.05,Asia,0.18,43.66
2203,215,2021-08-26,4,3142.62,Asia,0.01,14.52
2204,145,2022-04-15,3,6129.34,South America,0.18,16.67
2205,249,2022-10-05,8,3198.59,Asia,0.19,12.67
2206,4,2023-04-30,3,5709.46,Asia,0.18,27.55
2207,230,2021-04-21,7,1171.97,Europe,0.26,26.84
2208,33,2022-03-09,9,13849.03,South America,0.14,26.78
2209,154,2022-02-17,1,309.73,Europe,0.2,7.91
2210,9,2023-08-18,5,3713.99,North America,0.06,11.75
2211,224,2022-02-11,4,410.22,North America,0.11,25.67
2212,19,2022-08-22,9,11787.37,Asia,0.27,38.36
2213,10,2023-11-23,1,1295.03,Asia,0.12,9.45
2214,69,2023-03-12,9,12911.51,North America,0.02,29.9
2215,143,2023-04-01,1,831.56,Europe,0.13,28.53
2216,14,2021-06-18,5,9872.06,Europe,0.24,13.22
2217,121,2021-01-09,4,4754.5,North America,0.21,25.52
2218,126,2022-01-15,10,13110.83,Europe,0.08,17.49
2219,176,2023-08-28,2,1468.91,Asia,0.27,10.96
2220,170,2022-10-24,1,1868.4,South America,0.06,15.98
2221,204,2023-03-03,8,10627.32,North America,0.03,44.67
2222,167,2023-09-29,6,6939.32,South America,0.24,8.29
2223,210,2021-11-09,2,265.99,North America,0.13,26.42
2224,94,2023-11-15,9,2323.52,Asia,0.18,31.92
2225,208,2023-12-25,10,21556.2,North America,0.0,24.34
2226,40,2022-02-06,8,4066.09,South America,0.23,13.77
2227,85,2023-10-31,1,1401.51,Asia,0.08,23.32
2228,159,2022-11-10,8,15436.92,South America,0.19,19.79
2229,113,2022-12-15,9,18869.51,Asia,0.09,34.04
2230,140,2021-04-12,9,22753.93,Asia,0.07,17.39
2231,241,2021-02-04,8,10765.68,Europe,0.03,39.05
2232,155,2021-08-30,8,5840.64,South America,0.0,45.2
2233,188,2022-04-15,8,10251.64,South America,0.05,7.95
2234,116,2023-03-02,5,12189.12,Asia,0.03,43.79
2235,92,2022-04-27,9,915.1,North America,0.25,13.71
2236,25,2022-02-24,4,5892.18,Asia,0.06,27.58
2237,172,2021-05-14,9,7789.46,Europe,0.14,35.81
2238,202,2022-07-08,10,11834.56,Europe,0.2,19.57
2239,16,2022-09-09,7,6378.79,Europe,0.24,43.36
2240,24,2021-10-01,6,1322.22,South America,0.29,49.15
2241,61,2023-04-19,5,9991.08,Asia,0.07,16.83
2242,167,2023-12-17,6,8765.45,Asia,0.04,20.02
2243,3,2022-02-26,6,13813.32,South America,0.13,24.14
2244,144,2021-09-30,7,18492.18,North America,0.0,47.3
2245,149,2021-06-19,7,17611.28,South America,0.11,41.24
2246,140,2023-12-10,5,13456.62,Europe,0.01,36.7
2247,243,2023-03-20,5,10349.88,Asia,0.09,21.81
2248,67,2022-12-25,7,4545.67,Europe,0.24,19.66
2249,238,2021-10-20,4,4986.33,Asia,0.19,24.8
2250,78,2021-01-05,2,4870.13,South America,0.02,12.22
2251,56,2021-10-09,10,12244.16,North America,0.14,48.7
2252,122,2022-05-28,7,3578.41,South America,0.21,45.9
2253,109,2022-01-05,4,3794.34,South America,0.08,32.3
2254,154,2023-05-05,1,375.55,Asia,0.03,33.78
2255,238,2023-05-04,9,12327.31,North America,0.11,46.56
2256,220,2021-03-04,8,21046.73,Asia,0.04,38.74
2257,80,2021-08-23,7,11654.9,Asia,0.25,44.33
2258,220,2022-01-23,10,25760.32,Europe,0.06,8.96
2259,192,2022-09-04,6,12694.02,Asia,0.17,39.33
2260,62,2021-08-21,9,5290.64,North America,0.16,18.11
2261,30,2022-05-01,3,849.32,Asia,0.23,8.06
2262,214,2023-02-15,6,5065.34,Europe,0.27,25.06
2263,55,2021-04-21,3,6566.18,Asia,0.1,15.25
2264,78,2022-08-02,6,14014.05,Asia,0.06,48.71
2265,249,2021-04-20,5,2023.8,Europe,0.18,46.97
2266,107,2023-04-27,2,3747.09,South America,0.19,24.23
2267,39,2021-07-08,1,2072.63,Asia,0.25,7.71
2268,4,2021-09-29,1,1926.36,Asia,0.17,49.8
2269,228,2022-04-23,9,799.73,North America,0.15,30.87
2270,185,2022-04-06,2,699.82,North America,0.17,48.84
2271,140,2023-09-29,9,23243.26,North America,0.05,28.11
2272,80,2022-10-29,10,15983.86,Europe,0.28,32.45
2273,143,2022-08-23,2,1471.96,Asia,0.23,24.39
2274,81,2023-07-08,8,9682.43,Europe,0.14,44.62
2275,48,2021-09-16,6,5719.77,Asia,0.02,34.15
2276,240,2022-05-01,8,2232.38,South America,0.16,36.17
2277,199,2022-02-02,1,1597.31,South America,0.12,18.22
2278,107,2023-05-10,1,2313.02,Europe,0.0,19.51
2279,3,2022-05-19,5,9791.05,Asia,0.26,31.3
2280,164,2022-06-29,9,18237.38,Asia,0.14,34.94
2281,173,2022-08-16,10,14016.11,Europe,0.05,39.78
2282,241,2021-10-15,5,6589.82,North America,0.05,6.18
2283,43,2023-07-09,3,2778.27,Asia,0.16,47.96
2284,195,2021-05-04,6,10691.78,Europe,0.28,34.62
2285,40,2021-05-24,5,3135.38,Europe,0.05,49.6
2286,138,2023-11-17,4,3514.22,South America,0.23,6.23
2287,233,2022-02-14,2,2898.04,South America,0.25,21.88
2288,40,2023-02-06,4,2349.88,South America,0.11,25.11
2289,65,2023-10-28,4,9540.89,North America,0.06,22.12
2290,170,2021-09-18,2,2822.48,North America,0.29,27.8
2291,76,2021-06-09,3,2251.3,South America,0.23,10.42
2292,119,2023-11-13,10,22942.42,South America,0.11,49.79
2293,246,2021-02-19,4,6634.03,Asia,0.06,9.09
2294,108,2021-07-23,8,10039.56,South America,0.08,10.04
2295,34,2023-05-06,1,2805.96,South America,0.0,41.15
2296,123,2021-08-16,2,2298.43,North America,0.11,47.56
2297,21,2023-05-02,7,13516.42,Europe,0.28,34.34
2298,12,2023-11-29,2,1734.37,South America,0.2,41.46
2299,123,2023-09-21,1,916.79,Asia,0.29,17.36
2300,222,2021-11-25,1,2687.42,North America,0.04,16.2
2301,168,2023-01-04,3,732.01,South America,0.16,11.31
2302,75,2023-07-28,1,313.98,Asia,0.02,41.11
2303,207,2023-03-15,6,8699.11,South America,0.19,42.05
2304,178,2023-03-15,3,5029.94,Europe,0.05,28.34
2305,244,2022-07-05,3,787.6,Europe,0.11,46.62
2306,71,2022-11-25,1,135.23,Asia,0.15,18.77
2307,141,2023-12-03,5,7697.35,North America,0.19,6.28
2308,128,2021-11-28,6,15276.43,Europe,0.01,26.17
2309,145,2022-12-07,7,17266.79,Europe,0.01,21.97
2310,131,2021-09-14,3,2818.19,Europe,0.03,20.69
2311,237,2021-09-30,2,2031.03,South America,0.13,7.98
2312,237,2023-04-03,8,6536.66,South America,0.3,43.53
2313,124,2022-05-10,3,5505.98,North America,0.26,41.42
2314,112,2023-11-14,5,7196.14,Asia,0.14,45.48
2315,122,2023-05-07,3,1747.14,North America,0.1,29.3
2316,41,2022-03-13,8,10725.5,Europe,0.15,42.4
2317,122,2021-07-30,3,1805.38,Europe,0.07,10.84
2318,229,2023-08-28,4,1114.5,South America,0.2,38.44
2319,4,2023-01-25,5,8471.36,Europe,0.27,9.74
2320,204,2023-07-25,5,6436.65,Asia,0.06,34.67
2321,226,2022-06-24,8,1526.21,Asia,0.2,28.4
2322,152,2021-12-12,3,7679.23,Europe,0.1,21.86
